customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02320,Male,1,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card,119.68,3700.58,No
CUST02321,Female,1,No,Yes,38,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,48.65,1833.52,No
CUST02322,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,92.57,3868.27,No
CUST02323,Female,0,No,Yes,42,No,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,58.71,2445.88,No
CUST02324,Male,0,No,Yes,2,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,29.83,77.11,No
CUST02325,Male,1,Yes,Yes,45,No,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,107.71,4851.27,No
CUST02326,Female,1,Yes,No,31,No,No,No,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,60.0,1862.97,No
CUST02327,Male,1,Yes,Yes,42,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,111.69,4686.05,No
CUST02328,Male,0,No,No,2,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,113.69,239.32,Yes
CUST02329,Female,0,No,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,102.01,6313.43,Yes
CUST02330,Female,1,No,No,39,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,22.77,897.55,No
CUST02331,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card,116.6,1976.71,Yes
CUST02332,Female,1,Yes,No,66,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,32.42,2148.03,No
CUST02333,Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,113.13,6909.19,No
CUST02334,Male,0,Yes,Yes,9,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,80.65,718.46,Yes
CUST02335,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card,57.75,2962.62,No
CUST02336,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,92.13,4146.16,Yes
CUST02337,Female,0,Yes,No,54,No,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,70.69,3807.57,Yes
CUST02338,Female,1,No,No,45,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer,99.45,4482.2,No
CUST02339,Male,1,No,Yes,59,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,71.38,4221.45,No
CUST02340,Female,0,Yes,No,25,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,56.89,1440.28,No
CUST02341,Male,1,No,No,26,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,56.08,1441.01,No
CUST02342,Male,0,Yes,No,37,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,55.41,2051.77,No
CUST02343,Male,1,Yes,Yes,21,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,67.29,1412.71,No
CUST02344,Male,0,No,No,25,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card,31.01,767.66,No
CUST02345,Female,0,Yes,Yes,68,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,86.17,5870.27,No
CUST02346,Male,1,Yes,No,34,No,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,54.14,1828.53,No
CUST02347,Female,0,Yes,Yes,65,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,76.15,4942.86,No
CUST02348,Female,0,No,Yes,50,No,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,72.65,3643.15,No
CUST02349,Female,1,No,Yes,17,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,105.71,1796.16,No
CUST02350,Female,1,No,No,42,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,106.17,4444.58,Yes
CUST02351,Male,0,No,Yes,11,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,118.92,1323.89,Yes
CUST02352,Male,1,Yes,No,2,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer,44.16,97.55,No
CUST02353,Female,1,No,Yes,6,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card,23.45,143.21,No
CUST02354,Female,0,No,No,5,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,62.49,316.82,No
CUST02355,Male,0,No,Yes,44,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,No,Mailed check,109.66,4830.08,No
CUST02356,Female,1,Yes,No,38,No,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Bank transfer,80.03,3041.11,No
CUST02357,Male,1,No,Yes,50,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,57.35,2877.29,Yes
CUST02358,Female,1,No,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,97.21,786.29,Yes
CUST02359,Male,0,Yes,Yes,22,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Two year,No,Credit card,91.23,1987.17,Yes
CUST02360,Female,0,Yes,No,11,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,91.36,989.38,No
CUST02361,Female,0,Yes,Yes,61,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.46,4340.07,No
CUST02362,Male,0,Yes,Yes,39,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,73.05,2835.71,Yes
CUST02363,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,75.58,3988.63,Yes
CUST02364,Female,0,Yes,Yes,6,No,No,No,Yes,Yes,No,No,No internet service,No,One year,No,Electronic check,75.26,439.31,No
CUST02365,Male,0,No,No,16,No,No,No,No,No,Yes,No,No internet service,No,Two year,No,Electronic check,40.63,651.62,No
CUST02366,Female,1,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,44.58,2191.21,No
CUST02367,Male,1,No,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Bank transfer,57.4,1336.94,No
CUST02368,Male,0,No,No,1,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Credit card,105.55,115.12,Yes
CUST02369,Female,0,No,No,32,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,66.24,2100.94,No
CUST02370,Female,0,Yes,No,20,Yes,No,No,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,112.63,2251.35,No
CUST02371,Female,1,No,Yes,52,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,99.34,5172.71,No
CUST02372,Female,0,No,No,45,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,106.15,4769.36,No
CUST02373,Female,1,No,No,44,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,33.41,1464.8,No
CUST02374,Female,1,Yes,No,8,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,34.88,291.15,Yes
CUST02375,Female,1,No,Yes,5,No,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,43.66,200.18,No
CUST02376,Male,1,No,Yes,50,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer,86.26,4314.59,No
CUST02377,Female,1,Yes,Yes,34,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Electronic check,67.63,2311.6,Yes
CUST02378,Male,0,No,No,52,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,36.98,1934.86,No
CUST02379,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,94.58,1687.26,No
CUST02380,Female,1,Yes,No,68,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,71.75,4892.79,Yes
CUST02381,Male,0,No,No,24,No,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,93.1,2217.49,No
CUST02382,Female,1,No,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.95,1126.46,Yes
CUST02383,Female,1,No,Yes,16,Yes,No,No,No internet service,No,No internet service,Yes,No,No,One year,No,Electronic check,111.47,1772.17,No
CUST02384,Male,0,No,No,35,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,50.11,1738.46,Yes
CUST02385,Female,0,No,No,20,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,35.85,699.96,No
CUST02386,Female,0,Yes,Yes,17,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,63.38,1071.2,Yes
CUST02387,Female,0,Yes,No,59,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,28.39,1668.95,Yes
CUST02388,Male,0,Yes,No,17,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer,24.4,415.85,No
CUST02389,Female,1,No,No,0,No,Yes,DSL,No,Yes,No,No,No,No internet service,Two year,No,Credit card,117.81,9.32,Yes
CUST02390,Female,0,No,Yes,13,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Credit card,117.18,1523.73,No
CUST02391,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.18,405.42,No
CUST02392,Female,0,Yes,Yes,65,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,102.05,6621.66,Yes
CUST02393,Male,1,No,Yes,50,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer,42.34,2105.42,No
CUST02394,Male,0,No,No,59,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card,61.73,3650.27,No
CUST02395,Female,1,No,No,33,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer,92.64,3049.69,Yes
CUST02396,Female,0,Yes,No,35,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.05,2613.61,Yes
CUST02397,Male,0,Yes,No,61,No,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,102.11,6240.41,No
CUST02398,Male,1,No,Yes,0,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,118.0,-10.95,Yes
CUST02399,Female,0,No,Yes,41,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,866.86,No
CUST02400,Male,0,No,No,0,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,112.45,-11.73,No
CUST02401,Female,1,Yes,Yes,53,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer,61.34,3268.6,No
CUST02402,Male,0,Yes,No,46,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,One year,No,Mailed check,60.79,2788.14,No
CUST02403,Male,1,Yes,No,38,Yes,Yes,No,No,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,20.07,772.65,No
CUST02404,Male,1,No,No,29,No,Yes,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card,103.44,3013.42,No
CUST02405,Male,1,Yes,No,6,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,95.9,560.31,Yes
CUST02406,Female,1,No,Yes,21,No,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,109.4,2280.12,No
CUST02407,Male,1,No,Yes,49,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,36.74,1804.19,No
CUST02408,Male,0,Yes,No,44,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,41.51,1831.24,No
CUST02409,Female,0,No,No,71,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,50.35,3579.76,No
CUST02410,Male,0,Yes,Yes,9,Yes,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,73.02,655.43,Yes
CUST02411,Male,1,No,Yes,13,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,54.51,726.02,Yes
CUST02412,Female,1,No,Yes,45,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,49.97,2256.33,Yes
CUST02413,Male,1,Yes,No,5,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Bank transfer,38.27,174.32,No
CUST02414,Female,1,No,Yes,20,No,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,35.92,729.8,No
CUST02415,Female,0,No,No,61,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Credit card,67.29,4095.71,No
CUST02416,Female,0,No,No,18,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,64.59,1171.54,No
CUST02417,Female,1,No,Yes,61,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,98.51,5991.48,No
CUST02418,Male,1,No,No,52,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,102.38,5334.43,No
CUST02419,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,90.06,2073.09,No
CUST02420,Male,1,No,No,55,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,103.12,5680.43,Yes
CUST02421,Male,1,No,No,61,No,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Mailed check,30.89,1884.06,Yes
CUST02422,Male,1,Yes,No,33,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,65.78,2182.78,No
CUST02423,Male,0,Yes,No,21,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,48.65,1039.53,No
CUST02424,Male,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card,45.18,3036.76,Yes
CUST02425,Male,1,No,No,56,No,No phone service,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,91.27,5120.89,Yes
CUST02426,Male,0,Yes,Yes,9,No,Yes,No,Yes,No,No,No internet service,No internet service,No,Two year,No,Bank transfer,103.12,916.75,No
CUST02427,Male,1,No,Yes,65,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer,31.47,2039.73,No
CUST02428,Male,1,Yes,No,7,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.41,211.87,No
CUST02429,Male,0,Yes,Yes,37,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Credit card,83.94,3107.08,No
CUST02430,Female,1,Yes,No,61,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,34.43,2098.09,No
CUST02431,Female,1,No,Yes,27,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,96.84,2606.47,Yes
CUST02432,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,102.87,908.6,No
CUST02433,Male,1,No,No,44,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,72.28,3197.58,No
CUST02434,Female,1,Yes,Yes,64,Yes,No,No,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card,110.84,7097.98,No
CUST02435,Female,1,Yes,No,66,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,One year,No,Mailed check,22.04,1447.64,Yes
CUST02436,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Bank transfer,42.64,335.03,No
CUST02437,Male,1,No,No,4,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.29,384.98,Yes
CUST02438,Male,0,Yes,Yes,9,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,115.73,1054.04,No
CUST02439,Male,1,Yes,No,11,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.06,1265.08,Yes
CUST02440,Male,1,No,Yes,57,No,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,20.04,1156.54,No
CUST02441,Female,1,Yes,No,20,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.19,1656.26,No
CUST02442,Female,1,Yes,Yes,20,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,22.73,469.44,No
CUST02443,Female,0,No,No,64,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card,90.03,5777.76,Yes
CUST02444,Female,0,No,Yes,2,No,No,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card,96.8,201.47,Yes
CUST02445,Male,1,Yes,No,68,No,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,105.77,7208.15,No
CUST02446,Male,1,No,Yes,63,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card,72.94,4605.1,No
CUST02447,Male,1,Yes,No,48,No,No,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,105.01,5026.26,No
CUST02448,Female,1,No,No,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,112.38,7997.23,Yes
CUST02449,Male,1,Yes,No,16,Yes,No phone service,No,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer,73.32,1160.72,No
CUST02450,Male,1,No,No,31,Yes,Yes,No,No,Yes,No,No,No internet service,No internet service,One year,No,Credit card,72.41,2244.5,No
CUST02451,Female,1,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card,70.59,4866.05,Yes
CUST02452,Female,1,No,Yes,20,No,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,70.46,1403.13,Yes
